DistrictId,Rooms,Square,LifeSquare,KitchenSquare,Floor,HouseFloor,HouseYear,Ecology_1,Social_1,Social_2,Social_3,Healthcare_1,Helthcare_2,Shops_1,Price,Eco2_A,Eco2_B,Eco3_A,Eco3_B,Shops2_A,Shops2_B,LifeSquare_index
90,2,-0.39114764,-0.07282075,0.045898676,13,12,1971,1.2286339,37,5288,0,1.2196759,3,2,200701.52,0,1,0,1,0,1,-0.2306902
32,2,0.023594689,0.18353054,-0.024255967,5,12,1974,0.14108858,46,7960,6,-0.9058877,3,11,238770.36,0,1,0,1,0,1,-1.1595473
129,2,-0.19179158,-0.11964208,0.11605331,1,16,1983,2.870953,20,4386,14,-0.16924,1,5,274828.72,0,1,0,1,0,1,0.50754136
0,3,0.6674579,0.14374696,0.010821353,2,9,1973,-0.9475888,30,5285,0,-0.5107767,6,6,182373.33,0,1,0,1,0,1,-0.42908937
54,2,-0.18090226,0.71842957,-0.19964257,10,9,2017,-0.9475888,30,5285,0,-0.5107767,6,6,502813.78,0,1,0,1,0,1,-2.321339
74,2,1.429495,0.589071,-0.024255967,12,17,2017,-0.3619477,6,1437,3,-0.16924,0,2,243479.88,0,1,0,1,0,1,-1.327495
55,1,-0.68213296,-0.2053267,0.11605331,16,22,1987,-0.65108824,31,5569,0,-0.16924,1,4,151976.08,0,1,0,1,0,1,0.7683167
101,2,-0.6270742,-0.03953706,-0.094410606,2,5,1963,0.8987402,41,6558,7,0.698665,3,2,180026.28,1,0,0,1,0,1,-0.78016615
138,1,-1.1001152,-0.1668001,-0.059333283,9,9,1962,-0.8774577,19,3806,4,-0.16924,0,3,86647.805,0,1,0,1,0,1,-0.5048044
66,1,0.03558971,-0.18882059,0.2563626,14,17,2003,-0.060747508,50,12238,8,1.2638748,2,3,338588.25,0,1,0,1,0,1,1.9009087
3,2,-0.38778588,-0.08201636,-0.024255967,6,12,1972,-0.57097846,43,10621,1,-1.3344828,2,3,183744.95,0,1,0,1,0,1,-0.1496291
62,1,-0.5592175,-0.05339828,-0.024255967,8,0,1977,-0.39237276,2,629,1,-0.16924,0,0,133773.3,0,1,0,1,1,0,-0.60155994
66,1,-0.6378499,-0.17030483,0.045898676,4,19,1997,-0.060747508,50,12238,8,1.2638748,2,3,218638.33,0,1,0,1,0,1,0.3629048
159,2,-0.63507223,-0.098549955,-0.024255967,5,8,1935,1.0734904,14,2940,45,-0.16924,3,6,288674.66,0,1,0,1,0,1,-0.36541438
8,1,-0.6325943,-0.23171678,0.045898676,8,14,2009,2.8509405,26,4439,1,0.13881269,1,5,203558.8,0,1,1,0,0,1,1.334868
27,1,-0.7677938,-0.16197047,0.11605331,8,19,2019,0.7775519,9,1892,0,-0.16924,0,1,96245.516,0,1,0,1,0,1,0.03279804
50,2,-0.8286105,-0.13478965,-0.059333283,7,9,1968,-0.6851079,32,6748,93,-0.62194353,4,10,242067.73,0,1,0,1,0,1,-0.3461854
70,1,-1.0177004,-0.1983061,-0.024255967,9,9,1977,-0.98005825,39,7614,3,-0.16924,1,5,155814.34,0,1,0,1,1,0,-0.003270176
32,3,0.37573162,0.15411182,-0.059333283,11,9,1972,0.14108858,46,7960,6,-0.9058877,3,11,325461.16,0,1,0,1,0,1,-0.73775023
49,2,-0.66495925,-0.17432031,0.010821353,9,12,1973,-0.824372,24,5613,5,0.42007822,2,5,218712.89,0,1,0,1,0,1,0.36446375
11,1,-0.57214797,-0.20188162,0.045898676,10,12,1977,-0.99721503,36,5992,0,-0.16924,1,1,183355.86,0,1,0,1,0,1,0.9358493
103,2,-0.5176839,-0.08347892,-0.059333283,4,11,1970,-0.8774577,19,3806,4,-0.16924,0,3,225146.02,0,1,0,1,0,1,-0.3203402
21,1,-1.0305632,-0.19355637,-0.059333283,4,5,1967,0.6354578,47,8004,3,-1.2072437,3,5,151281.6,0,1,0,1,0,1,-0.086744085
1,1,-0.6433958,-0.17779198,0.045898676,4,14,1988,-0.78347254,33,5261,0,-1.0532173,3,1,139450.92,0,1,0,1,0,1,0.44897798
52,2,-0.18923575,-0.09515327,0.045898676,8,14,1989,2.1197524,34,7065,1,-0.37014392,2,5,198597.31,0,1,0,1,0,1,0.25434232
36,3,1.5249135,0.23320286,0.11605331,7,17,2008,-0.26246524,8,1497,5,-0.16924,1,0,85537.734,0,1,0,1,0,1,-0.14573786
127,1,-1.029888,-0.28048056,0.080975994,3,9,1962,3.0867941,13,2514,19,-0.16924,0,6,150063.03,0,1,0,1,0,1,1.4090044
6,1,-0.28928667,-0.05339828,-0.19964257,10,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,137283.78,0,1,0,1,0,1,-0.24758817
27,2,-0.24081226,-0.05339828,-0.19964257,8,17,1977,-0.9007227,4,915,0,-0.16924,0,0,149654.19,0,1,0,1,0,1,-0.1840214
6,3,0.9129943,0.36495832,-0.19964257,14,17,2017,1.0447632,5,1564,0,-0.65140945,0,0,207709.84,0,1,0,1,0,1,-1.0817087
28,1,-1.1736656,-0.23911978,-0.059333283,3,5,1967,1.8067154,30,6564,1,-0.16924,0,0,141756.75,0,1,0,1,0,1,0.23194772
83,3,0.38742477,0.05398936,0.010821353,4,9,1978,-0.9337749,38,4788,2,-0.16924,0,4,280930.7,0,1,0,1,0,1,-0.1998752
21,1,-1.1723671,-0.23304054,-0.059333283,6,9,1964,-0.7101875,25,5487,3,-0.16924,0,4,181779.72,0,1,0,1,0,1,0.14252216
22,1,-1.1977084,-0.23306231,-0.024255967,4,5,1959,-0.9902776,42,7651,1,-0.16924,1,5,139400.1,0,1,0,1,0,1,0.08564266
9,1,-0.8842594,-0.22950006,0.045898676,5,17,1996,-0.412573,53,13670,4,-0.16924,1,11,176552.02,0,1,0,1,0,1,0.73191404
27,1,-0.87038887,-0.165914,0.045898676,14,14,2005,-0.65318114,53,14892,4,-0.16924,1,4,182642.36,0,1,0,1,0,1,-0.104901955
27,3,1.4087898,0.1784056,0.045898676,7,9,1997,-0.65318114,53,14892,4,-0.16924,1,4,291518.53,0,1,0,1,0,1,0.038020995
27,1,-0.8604257,-0.05339828,-0.024255967,18,19,2017,0.7775519,9,1892,0,-0.16924,0,1,93560.79,0,1,0,1,0,1,-0.9965475
6,2,-0.18090226,0.34049052,-0.024255967,16,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,168514.44,0,1,0,1,0,1,-1.75584
1,2,0.54568654,-0.05339828,-0.19964257,6,17,1977,-0.9387989,1,264,0,-0.16924,0,1,204406.33,0,1,0,1,0,1,0.8473487
29,1,-1.0456963,-0.19435611,0.080975994,4,9,1972,-0.66052103,25,3478,11,2.2804487,3,1,203629.58,0,1,0,1,0,1,-0.106678165
29,1,-1.069606,-0.18470445,-0.059333283,7,9,1966,-0.41335455,31,6119,4,-0.16924,1,2,97107.06,0,1,0,1,0,1,-0.26368487
23,1,-0.69379634,-0.05339828,-0.19964257,19,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,112523.43,0,1,0,1,0,1,-0.77803904
194,3,1.8046966,0.23520182,0.11605331,4,10,1956,0.46951675,17,3379,9,-1.2407277,0,3,478782.5,0,1,0,1,0,1,0.06405087
21,1,-0.85308987,-0.1878207,-0.024255967,3,9,1972,0.6354578,47,8004,3,-1.2072437,3,5,148576.69,0,1,0,1,0,1,0.18474439
58,1,-0.97132397,-0.19026685,0.045898676,18,16,1983,2.6804702,23,5735,3,0.07720216,0,5,166891.61,0,1,0,1,0,1,-0.011690052
1,1,-0.358098,-0.19176047,0.080975994,10,25,2013,-0.9387989,1,264,0,-0.16924,0,1,114009.31,0,1,0,1,0,1,1.1938576
6,1,-0.4232562,-0.05339828,-0.024255967,20,25,1977,1.0447632,5,1564,0,-0.65140945,0,0,143413.34,0,1,0,1,0,1,-0.42326802
52,1,-0.6943993,-0.24007028,0.010821353,2,17,2009,2.1197524,34,7065,1,-0.37014392,2,5,177126.69,0,1,0,1,0,1,1.3599724
41,3,1.3504003,0.11880759,0.18620795,19,17,2009,0.47216997,36,10055,3,-0.16924,1,0,394235.9,0,1,0,1,0,1,0.33945626
47,3,1.2955416,-0.05339828,-0.19964257,6,17,2015,0.6596445,8,2423,1,-1.331804,0,1,196429.66,0,1,0,1,0,1,1.8306662
99,1,-0.7086868,-0.20232329,0.080975994,10,14,1972,-0.89496934,35,5776,1,1.4085256,2,4,178829.17,0,1,0,1,0,1,0.6685853
62,1,-0.47076735,-0.05339828,-0.19964257,11,12,2018,-0.39237276,2,629,1,-0.16924,0,0,133721.12,0,1,0,1,1,0,-0.48557156
27,3,-0.4157462,0.13275798,-0.19964257,10,25,1977,-0.39237276,2,629,1,-0.16924,0,0,143244.42,0,1,0,1,1,0,-1.3636845
45,3,1.2496675,-0.05339828,-0.024255967,15,0,1977,0.64631134,23,5212,6,-0.16924,3,2,442472.47,0,1,0,1,0,1,1.7705095
2,3,0.25250995,0.022470703,-0.024255967,2,9,1968,1.6016023,35,7715,4,-0.04869764,0,6,249400.98,0,1,0,1,0,1,-0.14079782
8,2,-0.1585382,-0.0841935,0.010821353,6,14,1985,2.8509405,26,4439,1,0.13881269,1,5,211197.3,0,1,1,0,0,1,0.19287366
128,2,-0.06136255,-0.027602801,0.045898676,7,14,1994,-0.9986406,27,4798,0,-1.3344828,2,8,213343.69,0,1,0,1,0,1,-0.15320975
27,1,-0.72068036,-0.05339828,-0.024255967,11,0,1977,-0.9007227,4,915,0,-0.16924,0,0,112236.13,0,1,0,1,0,1,-0.81329316
23,1,-0.18090226,-0.05339828,-0.19964257,12,11,1977,-0.70746034,0,168,0,-0.16924,0,0,68375.62,0,1,0,1,0,1,-0.105458796
27,3,1.2157253,0.06844792,-0.19964257,7,14,2016,-0.8503701,2,469,0,-0.16924,0,0,228740.42,0,1,0,1,0,1,0.5578952
8,3,1.2094489,0.15459765,0.18620795,12,14,2005,2.6804702,23,5735,3,0.07720216,0,5,337450.06,0,1,0,1,0,1,-0.0037485342
58,1,-0.78382456,-0.05339828,-0.19964257,3,1,1977,2.6804702,23,5735,3,0.07720216,0,5,99930.02,0,1,0,1,0,1,-0.8960971
12,2,0.05139214,-0.013630771,0.080975994,9,14,1995,-0.23574677,74,19083,2,-0.16924,5,15,239606.5,0,1,0,1,0,1,-0.11926912
70,1,-0.89084184,-0.1856257,0.010821353,6,17,2003,-0.98005825,39,7614,3,-0.16924,1,5,246254.9,0,1,0,1,1,0,0.0854962
11,2,-0.6491343,-0.10944662,-0.059333283,2,5,1962,-0.6735422,28,6533,1,-0.015213652,2,5,184141.48,0,1,0,1,0,1,-0.29345056
62,2,1.1506509,-0.05339828,-0.19964257,6,4,2015,-0.39237276,2,629,1,-0.16924,0,0,180325.77,0,1,0,1,1,0,1.6406648
101,1,-1.6573086,-0.27628312,-0.12948792,3,5,1967,0.8987402,41,6558,7,0.698665,3,2,132427.98,1,0,0,1,0,1,-0.40580577
9,2,0.6643029,-0.05339828,-0.19964257,7,1,1977,0.3585488,25,5648,1,-1.3344828,2,4,184268.0,0,1,0,1,0,1,1.0028955
33,4,2.2736998,-0.18615611,0.080975994,4,5,1958,-0.56222355,17,4017,7,-0.30317596,2,0,82342.77,0,1,0,1,0,1,6.1032166
62,1,-0.7109114,-0.05339828,-0.024255967,7,15,1977,-0.39237276,2,629,1,-0.16924,0,0,111851.664,0,1,0,1,1,0,-0.8004829
187,1,-0.59929717,-0.05339828,-0.19964257,5,4,1977,-0.65318114,53,14892,4,-0.16924,1,4,94691.91,0,1,0,1,0,1,-0.65411836
57,3,0.3825235,0.078973524,0.045898676,5,12,1982,0.12063436,49,11395,3,0.50847596,3,4,259788.22,0,1,0,1,1,0,-0.35405535
74,2,0.9985085,-0.05339828,-0.19964257,7,22,1977,-0.3619477,6,1437,3,-0.16924,0,2,248611.5,0,1,0,1,0,1,1.4411538
1,1,-0.7796414,-0.22051272,0.080975994,8,17,2015,-0.9387989,1,264,0,-0.16924,0,1,102568.35,0,1,0,1,0,1,0.80956477
6,2,0.3014909,-0.05339828,-0.19964257,20,25,1977,1.0447632,5,1564,0,-0.65140945,0,0,193368.61,0,1,0,1,0,1,0.5271243
99,3,0.22535232,0.03091364,-0.024255967,9,9,1972,-0.89496934,35,5776,1,1.4085256,2,4,214211.36,0,1,0,1,0,1,-0.22669867
80,1,-1.217694,-0.27147806,0.045898676,18,22,1990,-0.9986406,39,8647,0,-0.28978238,0,5,155767.03,0,1,0,1,0,1,0.6957314
9,2,-0.05011026,-0.090892546,0.045898676,4,14,2004,0.094650574,8,1986,0,-0.16924,0,0,62126.664,0,1,0,1,0,1,0.41281283
53,3,1.4236023,0.31060144,0.18620795,18,24,2017,-0.58158845,34,7759,0,-1.0679502,1,3,359065.28,0,1,0,1,0,1,-0.550181
170,2,-0.68260473,-0.12162482,-0.059333283,5,8,1962,0.83668965,21,4472,6,0.5674078,4,7,213169.44,0,1,0,1,1,0,-0.23556381
6,2,-0.052222367,-0.05339828,-0.024255967,12,0,1977,1.0447632,5,1564,0,-0.65140945,0,0,146456.64,0,1,0,1,0,1,0.063284725
23,3,0.47403032,0.32002935,-0.19964257,5,4,1977,-0.70746034,0,168,0,-0.16924,0,0,131250.92,0,1,0,1,0,1,-1.2509941
34,2,0.26064026,-0.05339828,-0.19964257,26,1,2014,-0.412573,53,13670,4,-0.16924,1,11,286564.44,0,1,0,1,0,1,0.4735551
1,3,1.4990115,-0.05339828,-0.19964257,17,17,1977,-0.78347254,33,5261,0,-1.0532173,3,1,275544.25,0,1,0,1,0,1,2.097485
27,2,0.18053122,-0.05339828,-0.024255967,5,0,1977,0.7775519,9,1892,0,-0.16924,0,1,149782.3,0,1,0,1,0,1,0.36850452
205,1,-0.64570224,-0.23803604,0.045898676,12,12,2007,0.42206237,19,3856,10,-0.16924,2,5,220501.56,0,1,0,1,0,1,1.4311978
62,2,-0.18090226,0.35821444,-0.19964257,10,1,2017,-0.39237276,2,629,1,-0.16924,0,0,158591.39,0,1,0,1,1,0,-1.7937275
27,2,0.8379051,0.05561189,0.22128527,5,12,2012,-0.39237276,2,629,1,-0.16924,0,0,139012.88,0,1,0,1,1,0,0.26099062
27,2,0.51679105,-0.05339828,-0.024255967,4,16,1977,-0.8503701,2,469,0,-0.16924,0,0,178312.31,0,1,0,1,0,1,0.8094565
8,1,-0.8884145,-0.18717712,0.045898676,2,14,1998,2.8509405,26,4439,1,0.13881269,1,5,156705.7,0,1,1,0,0,1,0.10925715
6,2,0.55874527,-0.05339828,-0.19964257,4,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,183893.27,0,1,0,1,0,1,0.86447316
62,2,1.1290967,0.53400046,-0.024255967,13,17,2016,-0.39237276,2,629,1,-0.16924,0,0,209682.67,0,1,0,1,1,0,-1.3731304
103,3,0.59385526,0.12113423,0.010821353,16,16,1985,-0.9927666,14,3369,24,4.155552,0,3,347550.78,0,1,0,1,0,1,-0.38061616
48,1,-0.8833777,-0.05339828,-0.19964257,25,24,2014,-0.6531115,46,9515,5,-0.16924,1,10,204576.42,0,1,0,1,0,1,-1.0266453
74,1,-0.6456656,-0.05339828,-0.19964257,9,17,2016,-0.3619477,6,1437,3,-0.16924,0,2,154565.27,0,1,0,1,0,1,-0.7149232
28,2,-0.41089746,-0.087964855,-0.059333283,5,5,1977,-0.0026897993,30,6207,1,0.20979875,1,0,152641.4,0,1,0,1,0,1,-0.13124424
23,1,-0.6290385,0.05943084,-0.024255967,16,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,108406.12,0,1,0,1,0,1,-1.2887852
54,3,0.1289465,0.0632475,-0.059333283,3,5,1967,-0.9475888,30,5285,0,-0.5107767,6,6,246473.44,0,1,0,1,0,1,-0.52324104
27,1,-0.74443763,-0.05339828,-0.19964257,5,19,2014,0.7775519,9,1892,0,-0.16924,0,1,94519.9,0,1,0,1,0,1,-0.84444726
120,2,-0.61269116,-0.10949649,-0.024255967,3,9,1970,1.867045,27,5664,48,1.7058634,3,11,294050.4,0,1,0,1,0,1,-0.23803024
41,2,-0.013929492,-0.026806552,0.045898676,12,12,1983,0.47216997,36,10055,3,-0.16924,1,0,251414.58,0,1,0,1,0,1,-0.100585446
79,1,2.037642,0.16056114,0.53698117,19,24,2016,-0.57219243,24,5469,1,-1.1804564,0,1,348962.88,0,1,0,1,0,1,0.687812
105,1,-1.0789121,-0.24406515,-0.024255967,8,9,1975,-0.41335455,31,6119,4,-0.16924,1,2,177058.12,0,1,0,1,0,1,0.5343297
27,1,-0.8023926,-0.05339828,-0.024255967,12,12,1977,-0.9007227,4,915,0,-0.16924,0,0,110733.75,0,1,0,1,0,1,-0.9204462
21,3,1.1146374,0.12255321,0.11605331,6,12,1973,-0.7101875,25,5487,3,-0.16924,0,4,368975.34,0,1,0,1,0,1,0.096146025
88,2,-0.49855277,-0.07373988,-0.024255967,4,9,1973,0.07157142,43,8429,3,-0.16924,3,9,195581.33,0,1,0,1,0,1,-0.3710749
1,3,-0.18090226,0.5254576,-0.19964257,16,17,2015,-0.9387989,1,264,0,-0.16924,0,1,228164.8,0,1,0,1,0,1,-2.0856059
123,4,3.0239186,0.43398815,0.15113063,4,23,2005,-0.9986406,6,2733,0,-0.1424528,0,4,445424.56,0,1,0,1,0,1,0.02759022
74,1,-0.9812375,-0.05339828,-0.19964257,3,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,127047.79,0,1,0,1,0,1,-1.1549731
17,3,1.2428199,0.1813832,0.11605331,16,16,1981,-0.9903112,33,6783,3,-0.16924,1,9,387511.75,0,1,0,1,0,1,-0.11872151
27,3,-0.18090226,1.1632335,4.0797906,5,10,2015,-0.8503701,2,469,0,-0.16924,0,0,234194.84,0,1,0,1,0,1,-2.6540866
39,1,-1.2051401,-0.18698972,-0.024255967,3,9,1969,2.604353,25,5011,8,-0.3969311,0,2,152631.1,0,1,0,1,0,1,-0.49640274
30,2,0.97626436,0.06954551,0.2563626,4,1,1977,-0.997984,22,6398,141,0.026306495,3,23,132039.42,0,1,0,1,0,1,0.30568287
142,3,0.057735145,0.028022198,-0.059333283,1,5,1961,-0.56222355,17,4017,7,-0.30317596,2,0,234382.75,0,1,0,1,0,1,-0.39257282
47,1,-0.9836052,-0.2592325,-0.024255967,2,12,1977,-0.14270838,23,4583,3,-0.16924,3,3,156261.31,0,1,0,1,0,1,1.0528016
99,3,0.3150594,0.12665045,-0.024255967,10,9,1973,-0.89496934,35,5776,1,1.4085256,2,4,219896.89,0,1,0,1,0,1,-0.66682446
59,3,2.2666461,-0.05339828,-0.024255967,17,23,1977,-0.83472776,37,7687,11,-1.1389363,5,5,546812.1,0,1,0,1,0,1,3.1041179
30,1,-0.78909683,-0.05339828,-0.19964257,17,22,1977,-0.997984,22,6398,141,0.026306495,3,23,126751.45,0,1,0,1,0,1,-0.90301085
17,3,0.65175587,0.1702186,-0.024255967,4,9,1962,-0.21353638,23,4635,5,3.045223,2,4,145985.62,0,1,0,1,0,1,-0.5693548
39,1,-0.8049378,-0.18753675,0.045898676,9,21,1992,2.604353,25,5011,8,-0.3969311,0,2,173183.97,0,1,0,1,0,1,0.2730383
176,2,-0.03176727,-0.021928627,0.045898676,13,16,1981,1.5246687,52,10311,6,-0.16924,1,9,255449.06,0,1,0,1,0,1,-0.15896313
101,2,-0.5368277,-0.10513855,-0.059333283,4,5,1965,0.8987402,41,6558,7,0.698665,3,2,177258.16,1,0,0,1,0,1,-0.163205
130,3,0.77880996,0.112934455,0.010821353,16,16,1969,0.83668965,21,4472,6,0.5674078,4,7,229983.58,0,1,0,1,1,0,-0.16216877
90,1,-1.7619671,-0.34282172,-0.12948792,7,5,1968,1.2286339,37,5288,0,1.2196759,3,2,128808.086,0,1,0,1,0,1,0.67467904
13,1,-0.674057,-0.21124154,0.045898676,14,12,2004,-0.23574677,74,19083,2,-0.16924,5,15,179353.5,0,1,0,1,0,1,0.8794174
34,2,0.09870166,-0.05339828,-0.19964257,22,1,1977,-0.412573,53,13670,4,-0.16924,1,11,283312.66,0,1,0,1,0,1,0.26119787
1,1,-0.5377818,-0.05339828,-0.19964257,15,22,1977,-0.9387989,1,264,0,-0.16924,0,1,156425.34,0,1,0,1,0,1,-0.57345045
27,1,-0.9170725,-0.05339828,0.15113063,6,0,2015,-0.8503701,2,469,0,-0.16924,0,0,137402.1,0,1,0,1,0,1,-1.0708311
15,3,1.1083492,0.16140583,0.18620795,4,14,2005,0.33096758,21,5731,0,-0.16924,1,0,310494.8,0,1,0,1,0,1,-0.12961268
96,3,0.9135847,0.14655738,0.11605331,6,17,1994,-0.65318114,53,14892,4,-0.16924,1,4,275636.66,0,1,0,1,0,1,-0.22294797
27,2,0.32277676,-0.05339828,-0.024255967,2,0,1977,-0.9007227,4,915,0,-0.16924,0,0,188644.9,0,1,0,1,0,1,0.5550374
9,1,-0.5650607,-0.16363166,0.045898676,14,14,1989,0.1460848,11,2370,0,-0.16924,0,1,155126.95,0,1,0,1,0,1,0.409363
62,1,-1.0137365,-0.05339828,-0.024255967,25,0,1977,-0.39237276,2,629,1,-0.16924,0,0,134379.12,0,1,0,1,1,0,-1.1975906
90,1,-0.46588042,-0.23778634,0.15113063,13,22,2012,1.2286339,37,5288,0,1.2196759,3,2,113913.69,0,1,0,1,0,1,1.839863
90,2,0.7441689,0.02707039,0.2563626,11,20,2008,1.068516,22,3151,4,2.2616975,3,3,349187.72,0,1,1,0,0,1,0.37123233
23,2,0.25675306,-0.05339828,-0.19964257,4,17,1977,-0.3619477,6,1437,3,-0.16924,0,2,164174.45,0,1,0,1,0,1,0.46845755
0,1,2.6536071,0.62449247,0.29143992,6,15,2011,1.6883968,25,4756,16,2.4518867,5,8,289034.4,0,1,0,1,0,1,-0.7768038
53,1,-0.8449177,-0.05339828,-0.19964257,4,19,1977,-0.58158845,34,7759,0,-1.0679502,1,3,203671.17,0,1,0,1,0,1,-0.97621125
25,3,1.2706653,0.28518945,0.29143992,9,22,2018,-0.412573,53,13670,4,-0.16924,1,11,345028.25,0,1,0,1,0,1,-0.56281656
1,1,-0.8021322,-0.21006171,0.080975994,6,17,2015,-0.9387989,1,264,0,-0.16924,0,1,71738.984,0,1,0,1,0,1,0.59553725
57,2,-0.51436055,-0.09391652,-0.059333283,7,5,1966,0.12063436,49,11395,3,0.50847596,3,4,165476.81,0,1,0,1,1,0,-0.2286339
99,2,-0.5440889,-0.055588067,-0.059333283,4,5,1971,-0.71722656,66,10573,1,0.39596975,3,8,171266.95,0,1,0,1,0,1,-0.5664713
9,1,-0.6539061,0.060275584,-0.19964257,12,1,2017,0.3585488,25,5648,1,-1.3344828,2,4,140371.2,0,1,0,1,0,1,-1.3180861
77,3,-0.15971912,0.011325709,-0.059333283,5,9,1977,-0.99805254,46,10309,1,-1.0532173,1,16,234024.62,0,1,0,1,0,1,-0.53341794
31,2,-0.49353963,-0.105335616,-0.024255967,6,5,1961,0.27297002,32,5889,10,-0.26299518,4,1,224385.77,0,1,1,0,0,1,-0.09684245
101,1,-0.7221925,-0.11683009,-0.059333283,8,12,1971,0.8987402,41,6558,7,0.698665,3,2,200567.67,1,0,0,1,0,1,-0.34002417
47,2,0.057178766,-0.023790034,0.045898676,6,16,1980,-0.14270838,23,4583,3,-0.16924,3,3,220920.38,0,1,0,1,0,1,-0.03607838
90,2,-0.48032856,-0.14148849,-0.059333283,3,5,1967,1.2286339,37,5288,0,1.2196759,3,2,183490.33,0,1,0,1,0,1,0.2916889
6,1,-0.88930655,-0.05339828,-0.19964257,8,17,1977,1.0447632,5,1564,0,-0.65140945,0,0,142811.25,0,1,0,1,0,1,-1.0344201
3,2,-0.46697217,-0.07225617,-0.024255967,5,5,1963,-0.57097846,43,10621,1,-1.3344828,2,3,161778.44,0,1,0,1,0,1,-0.33927214
37,2,0.11400289,-0.0974724,0.010821353,12,12,1980,0.028003551,25,4724,2,0.37721872,1,3,237718.72,0,1,0,1,0,1,0.7205058
27,2,0.4495679,0.26137716,-0.19964257,2,1,1977,-0.8503701,2,469,0,-0.16924,0,0,148624.36,0,1,0,1,0,1,-1.0879586
27,3,-0.18090226,-0.05339828,-0.19964257,8,19,2016,0.7775519,9,1892,0,-0.16924,0,1,161379.06,0,1,0,1,0,1,-0.105458796
6,1,-0.7495816,0.046311386,-0.19964257,13,25,2017,1.0447632,5,1564,0,-0.65140945,0,0,141432.03,0,1,0,1,0,1,-1.3608388
30,3,1.2121315,0.1169848,0.11605331,25,25,1983,-0.997984,22,6398,141,0.026306495,3,23,384342.7,0,1,0,1,0,1,0.22154438
15,2,0.44813818,-0.021078596,0.18620795,6,12,2006,0.33096758,21,5731,0,-0.16924,1,0,252415.77,0,1,0,1,0,1,0.41998613
52,2,0.025980404,-0.05339828,-0.19964257,13,17,1977,2.1197524,34,7065,1,-0.37014392,2,5,168671.14,0,1,0,1,0,1,0.16583526
9,2,-0.18090226,0.3498184,-0.19964257,11,18,1977,0.3585488,25,5648,1,-1.3344828,2,4,177896.14,0,1,0,1,0,1,-1.775981
8,2,-0.7980222,-0.18034679,-0.024255967,10,12,1970,2.8509405,26,4439,1,0.13881269,1,5,166642.58,0,1,1,0,0,1,0.19478479
121,2,-0.0457986,-0.059765283,0.15113063,7,16,1984,0.7869129,19,3293,16,-0.5335458,3,7,297720.3,0,1,0,1,0,1,0.126338
15,1,-0.47132984,-0.16966598,0.11605331,16,24,2011,0.33096758,21,5731,0,-0.16924,1,0,125278.35,0,1,0,1,0,1,0.6545195
9,1,-0.9338416,-0.20112537,0.010821353,12,17,1993,-0.412573,53,13670,4,-0.16924,1,11,187899.22,0,1,0,1,0,1,0.20011573
89,3,0.9584159,0.1683772,0.010821353,10,9,1961,-0.9986406,25,5027,4,-1.313053,1,1,469497.53,0,1,0,1,0,1,-0.29587466
57,3,1.1234727,0.13645534,0.11605331,19,22,2000,-0.23574677,74,19083,2,-0.16924,5,15,350921.84,0,1,0,1,0,1,0.022182334
58,1,-0.5853846,-0.05339828,-0.19964257,6,17,1977,2.6804702,23,5735,3,0.07720216,0,5,130633.2,0,1,0,1,0,1,-0.63587403
169,2,-0.15688281,-0.09445516,0.045898676,11,12,1979,1.5246687,52,10311,6,-0.16924,1,9,252355.61,0,1,0,1,0,1,0.29440644
9,1,-0.8521786,-0.20754449,0.045898676,4,14,1993,0.3585488,25,5648,1,-1.3344828,2,4,146525.64,0,1,0,1,0,1,0.4550425
98,2,-0.42187345,-0.054648083,-0.059333283,4,5,1962,0.64631134,23,5212,6,-0.16924,3,2,189565.89,0,1,0,1,0,1,-0.4123017
48,3,1.98908,-0.05339828,-0.19964257,20,1,2014,-0.6531115,46,9515,5,-0.16924,1,10,471527.4,0,1,0,1,0,1,2.7401333
80,2,-0.32359266,-0.0816437,-0.024255967,8,9,1979,-0.9986406,39,8647,0,-0.28978238,0,5,207383.67,0,1,0,1,0,1,-0.06267895
62,1,-0.5258521,0.10319756,-0.19964257,6,1,2017,-0.39237276,2,629,1,-0.16924,0,0,124727.43,0,1,0,1,1,0,-1.3589169
103,4,2.2210028,0.29491618,0.11605331,3,14,2003,-0.8774577,19,3806,4,-0.16924,0,3,593618.75,0,1,0,1,0,1,0.087356545
27,1,-0.18090226,0.015838087,-0.024255967,2,12,1977,-0.9007227,4,915,0,-0.16924,0,0,88623.96,0,1,0,1,0,1,-0.5846892
62,3,-0.18090226,1.1199524,-0.19964257,3,3,1977,-0.39237276,2,629,1,-0.16924,0,0,193847.64,0,1,0,1,1,0,-2.6298237
27,1,-0.72338414,-0.05339828,-0.024255967,14,19,1977,0.7775519,9,1892,0,-0.16924,0,1,97494.67,0,1,0,1,0,1,-0.8168389
21,1,-1.2499919,-0.20164147,-0.059333283,5,5,1961,-0.7101875,25,5487,3,-0.16924,0,4,147662.61,0,1,0,1,0,1,-0.4266786
